"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	10	363071	Unreliable
	"Indiana"	"18"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	68	471758	14.4
	"Indiana"	"18"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	10	411821	Unreliable
	"Indiana"	"18"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	55	415524	13.2
	"Indiana"	"18"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	25	421041	5.9
	"Indiana"	"18"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	27	468771	5.8
	"Indiana"	"18"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	59	474500	12.4
	"Indiana"	"18"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	46	419031	11.0
	"Indiana"	"18"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	19	415861	Unreliable
	"Indiana"	"18"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	12	472062	Unreliable
	"Indiana"	"18"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	27	463124	5.8
	"Indiana"	"18"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	63	475644	13.2
	"Indiana"	"18"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	12	416561	Unreliable
	"Indiana"	"18"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	68	419442	16.2
	"Indiana"	"18"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	11	412028	Unreliable
	"Indiana"	"18"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	32	413266	7.7
	"Indiana"	"18"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	27	455884	5.9
	"Indiana"	"18"	"2013"	"2013"	"15-24 years"	"15-24"	"Female"	"F"	14	459813	Unreliable
	"Indiana"	"18"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	111	477121	23.3
	"Indiana"	"18"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	13	420054	Unreliable
	"Indiana"	"18"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	68	422529	16.1
	"Indiana"	"18"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	39	414185	9.4
	"Indiana"	"18"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	20	448617	4.5
	"Indiana"	"18"	"2014"	"2014"	"15-24 years"	"15-24"	"Female"	"F"	11	461922	Unreliable
	"Indiana"	"18"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	87	479139	18.2
	"Indiana"	"18"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	59	424278	13.9
	"Indiana"	"18"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	37	412821	9.0
	"Indiana"	"18"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	22	442275	5.0
	"Indiana"	"18"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	14	410443	Unreliable
	"Indiana"	"18"	"2015"	"2015"	"15-24 years"	"15-24"	"Female"	"F"	14	461042	Unreliable
	"Indiana"	"18"	"2015"	"2015"	"15-24 years"	"15-24"	"Male"	"M"	96	479728	20.0
	"Indiana"	"18"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	19	424214	Unreliable
	"Indiana"	"18"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	70	426345	16.4
	"Indiana"	"18"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	10	411254	Unreliable
	"Indiana"	"18"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	29	411802	7.0
	"Indiana"	"18"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	24	436553	5.5
	"Indiana"	"18"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	13	417344	Unreliable
	"Iowa"	"19"	"2015"	"2015"	"15-24 years"	"15-24"	"Male"	"M"	13	228866	Unreliable
	"Iowa"	"19"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	10	200473	Unreliable
	"Kansas"	"20"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	24	204698	11.7
	"Kansas"	"20"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	19	179830	Unreliable
	"Kansas"	"20"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	13	212272	Unreliable
	"Kansas"	"20"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	31	206807	15.0
	"Kansas"	"20"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	24	178644	13.4
	"Kansas"	"20"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	23	210328	10.9
	"Kansas"	"20"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	29	211281	13.7
	"Kansas"	"20"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	22	175651	12.5
	"Kansas"	"20"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	24	213861	11.2
	"Kansas"	"20"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	19	174981	Unreliable
	"Kansas"	"20"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	22	214668	10.2
	"Kansas"	"20"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	12	173472	Unreliable
	"Kansas"	"20"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	13	195200	Unreliable
	"Kansas"	"20"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	22	215935	10.2
	"Kansas"	"20"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	19	173328	Unreliable
	"Kansas"	"20"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	19	216632	Unreliable
	"Kansas"	"20"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	12	171416	Unreliable
	"Kansas"	"20"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	25	217401	11.5
	"Kansas"	"20"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	17	174898	Unreliable
	"Kansas"	"20"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	28	213441	13.1
	"Kansas"	"20"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	20	178231	11.2
	"Kansas"	"20"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	25	213663	11.7
	"Kansas"	"20"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	19	184000	Unreliable
	"Kansas"	"20"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	10	179529	Unreliable
	"Kansas"	"20"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	25	211570	11.8
	"Kansas"	"20"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	20	188688	10.6
	"Kansas"	"20"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	11	176211	Unreliable
	"Kansas"	"20"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	16	210812	Unreliable
	"Kansas"	"20"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	18	192412	Unreliable
	"Kansas"	"20"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	23	213393	10.8
	"Kansas"	"20"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	20	195266	10.2
	"Kansas"	"20"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	18	215684	Unreliable
	"Kansas"	"20"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	15	198375	Unreliable
	"Kansas"	"20"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	16	218725	Unreliable
	"Kansas"	"20"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	25	198696	12.6
	"Kansas"	"20"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	20	219642	9.1
	"Kansas"	"20"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	17	198793	Unreliable
	"Kansas"	"20"	"2015"	"2015"	"15-24 years"	"15-24"	"Male"	"M"	35	222557	15.7
	"Kansas"	"20"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	12	199337	Unreliable
	"Kansas"	"20"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	17	175603	Unreliable
	"Kentucky"	"21"	"1999"	"1999"	"15-24 years"	"15-24"	"Female"	"F"	11	280923	Unreliable
	"Kentucky"	"21"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	30	292201	10.3
	"Kentucky"	"21"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	33	285353	11.6
	"Kentucky"	"21"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	18	316592	Unreliable
	"Kentucky"	"21"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	25	291860	8.6
	"Kentucky"	"21"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	24	285275	8.4
	"Kentucky"	"21"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	11	325137	Unreliable
	"Kentucky"	"21"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	27	317528	8.5
	"Kentucky"	"21"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	12	273923	Unreliable
	"Kentucky"	"21"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	25	296707	8.4
	"Kentucky"	"21"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	13	276723	Unreliable
	"Kentucky"	"21"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	30	280225	10.7
	"Kentucky"	"21"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	26	315403	8.2
	"Kentucky"	"21"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	13	284916	Unreliable
	"Kentucky"	"21"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	26	298056	8.7
	"Kentucky"	"21"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	10	274591	Unreliable
	"Kentucky"	"21"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	22	277791	7.9
	"Kentucky"	"21"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	22	311631	7.1
	"Kentucky"	"21"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	10	296959	Unreliable
	"Kentucky"	"21"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	15	287822	Unreliable
	"Kentucky"	"21"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	24	297206	8.1
	"Kentucky"	"21"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	29	275985	10.5
	"Kentucky"	"21"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	20	307113	6.5
	"Kentucky"	"21"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	14	293030	Unreliable
	"Kentucky"	"21"	"2004"	"2004"	"15-24 years"	"15-24"	"Female"	"F"	10	286851	Unreliable
	"Kentucky"	"21"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	31	299739	10.3
	"Kentucky"	"21"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	10	273802	Unreliable
	"Kentucky"	"21"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	32	278402	11.5
	"Kentucky"	"21"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	11	309138	Unreliable
	"Kentucky"	"21"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	20	306210	6.5
	"Kentucky"	"21"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	19	296646	Unreliable
	"Kentucky"	"21"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	36	301137	12.0
	"Kentucky"	"21"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	34	279001	12.2
	"Kentucky"	"21"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	12	305949	Unreliable
	"Kentucky"	"21"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	21	303411	6.9
	"Kentucky"	"21"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	14	301962	Unreliable
	"Kentucky"	"21"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	27	297700	9.1
	"Kentucky"	"21"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	26	278078	9.3
	"Kentucky"	"21"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	22	302705	7.3
	"Kentucky"	"21"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	28	300908	9.3
	"Kentucky"	"21"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	36	280850	12.8
	"Kentucky"	"21"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	17	301797	Unreliable
	"Kentucky"	"21"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	25	309577	8.1
	"Kentucky"	"21"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	27	298691	9.0
	"Kentucky"	"21"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	41	280044	14.6
	"Kentucky"	"21"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	10	296772	Unreliable
	"Kentucky"	"21"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	29	297240	9.8
	"Kentucky"	"21"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	19	313453	Unreliable
	"Kentucky"	"21"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	32	299622	10.7
	"Kentucky"	"21"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	10	279462	Unreliable
	"Kentucky"	"21"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	22	284829	7.7
	"Kentucky"	"21"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	19	292679	Unreliable
	"Kentucky"	"21"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	16	315593	Unreliable
	"Kentucky"	"21"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	25	299539	8.3
	"Kentucky"	"21"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	24	285775	8.4
	"Kentucky"	"21"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	16	289481	Unreliable
	"Kentucky"	"21"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	17	316485	Unreliable
	"Kentucky"	"21"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	29	301903	9.6
	"Kentucky"	"21"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	30	287156	10.4
	"Kentucky"	"21"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	11	285804	Unreliable
	"Kentucky"	"21"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	17	314024	Unreliable
	"Kentucky"	"21"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	10	271348	Unreliable
	"Kentucky"	"21"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	34	303828	11.2
	"Kentucky"	"21"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	30	286962	10.5
	"Kentucky"	"21"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	11	282257	Unreliable
	"Kentucky"	"21"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	27	283879	9.5
	"Kentucky"	"21"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	19	309174	Unreliable
	"Kentucky"	"21"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	27	305483	8.8
	"Kentucky"	"21"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	36	283941	12.7
	"Kentucky"	"21"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	10	282086	Unreliable
	"Kentucky"	"21"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	21	305491	6.9
	"Kentucky"	"21"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	20	308481	6.5
	"Kentucky"	"21"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	39	284781	13.7
	"Kentucky"	"21"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	22	281067	7.8
	"Kentucky"	"21"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	14	301258	Unreliable
	"Kentucky"	"21"	"2015"	"2015"	"15-24 years"	"15-24"	"Male"	"M"	35	307173	11.4
	"Kentucky"	"21"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	47	285627	16.5
	"Kentucky"	"21"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	10	279484	Unreliable
	"Kentucky"	"21"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	21	279552	7.5
	"Kentucky"	"21"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	15	298014	Unreliable
	"Kentucky"	"21"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	16	282516	Unreliable
	"Louisiana"	"22"	"1999"	"1999"	"15-24 years"	"15-24"	"Female"	"F"	12	345783	Unreliable
	"Louisiana"	"22"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	100	345450	28.9
	"Louisiana"	"22"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	12	310491	Unreliable
	"Louisiana"	"22"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	92	298091	30.9
	"Louisiana"	"22"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	16	356925	Unreliable
	"Louisiana"	"22"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	45	339382	13.3
	"Louisiana"	"22"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	30	277057	10.8
	"Louisiana"	"22"	"2000"	"2000"	"15-24 years"	"15-24"	"Female"	"F"	15	345967	Unreliable
	"Louisiana"	"22"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	141	345549	40.8
	"Louisiana"	"22"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	22	306364	7.2
	"Louisiana"	"22"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	114	294798	38.7
	"Louisiana"	"22"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	63	337350	18.7
	"Louisiana"	"22"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	24	285205	8.4
	"Louisiana"	"22"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	11	179454	Unreliable
	"Louisiana"	"22"	"2001"	"2001"	"15-24 years"	"15-24"	"Female"	"F"	14	350230	Unreliable
	"Louisiana"	"22"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	119	351506	33.9
	"Louisiana"	"22"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	20	298947	6.7
	"Louisiana"	"22"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	118	288266	40.9
	"Louisiana"	"22"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	12	348948	Unreliable
	"Louisiana"	"22"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	63	332543	18.9
	"Louisiana"	"22"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	28	298116	9.4
	"Louisiana"	"22"	"2002"	"2002"	"15-24 years"	"15-24"	"Female"	"F"	18	352481	Unreliable
	"Louisiana"	"22"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	152	355249	42.8
	"Louisiana"	"22"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	20	297166	6.7
	"Louisiana"	"22"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	127	287613	44.2
	"Louisiana"	"22"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	13	343017	Unreliable
	"Louisiana"	"22"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	62	326441	19.0
	"Louisiana"	"22"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	13	318163	Unreliable
	"Louisiana"	"22"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	36	302990	11.9
	"Louisiana"	"22"	"2003"	"2003"	"15-24 years"	"15-24"	"Female"	"F"	14	354235	Unreliable
	"Louisiana"	"22"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	138	355926	38.8
	"Louisiana"	"22"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	22	297359	7.4
	"Louisiana"	"22"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	155	287379	53.9
	"Louisiana"	"22"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	13	337732	Unreliable
	"Louisiana"	"22"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	59	320284	18.4
	"Louisiana"	"22"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	39	309318	12.6
	"Louisiana"	"22"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	13	204877	Unreliable
	"Louisiana"	"22"	"2004"	"2004"	"15-24 years"	"15-24"	"Female"	"F"	18	355004	Unreliable
	"Louisiana"	"22"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	179	358806	49.9
	"Louisiana"	"22"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	18	300044	Unreliable
	"Louisiana"	"22"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	144	291799	49.3
	"Louisiana"	"22"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	10	332334	Unreliable
	"Louisiana"	"22"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	46	317069	14.5
	"Louisiana"	"22"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	25	315331	7.9
	"Louisiana"	"22"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	16	213936	Unreliable
	"Louisiana"	"22"	"2005"	"2005"	"15-24 years"	"15-24"	"Female"	"F"	15	352424	Unreliable
	"Louisiana"	"22"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	164	357350	45.9
	"Louisiana"	"22"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	15	303901	Unreliable
	"Louisiana"	"22"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	134	295642	45.3
	"Louisiana"	"22"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	15	326311	Unreliable
	"Louisiana"	"22"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	46	312104	14.7
	"Louisiana"	"22"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	12	336357	Unreliable
	"Louisiana"	"22"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	27	320796	8.4
	"Louisiana"	"22"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	16	223867	Unreliable
	"Louisiana"	"22"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	12	324754	Unreliable
	"Louisiana"	"22"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	166	330764	50.2
	"Louisiana"	"22"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	13	281891	Unreliable
	"Louisiana"	"22"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	115	278371	41.3
	"Louisiana"	"22"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	12	301220	Unreliable
	"Louisiana"	"22"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	47	290560	16.2
	"Louisiana"	"22"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	33	310029	10.6
	"Louisiana"	"22"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	13	223365	Unreliable
	"Louisiana"	"22"	"2007"	"2007"	"15-24 years"	"15-24"	"Female"	"F"	18	328292	Unreliable
	"Louisiana"	"22"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	155	334518	46.3
	"Louisiana"	"22"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	16	289701	Unreliable
	"Louisiana"	"22"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	131	286155	45.8
	"Louisiana"	"22"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	23	297767	7.7
	"Louisiana"	"22"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	61	288615	21.1
	"Louisiana"	"22"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	32	314801	10.2
	"Louisiana"	"22"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	16	232419	Unreliable
	"Louisiana"	"22"	"2008"	"2008"	"15-24 years"	"15-24"	"Female"	"F"	27	330068	8.2
	"Louisiana"	"22"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	147	334037	44.0
	"Louisiana"	"22"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	13	297799	Unreliable
	"Louisiana"	"22"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	119	294968	40.3
	"Louisiana"	"22"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	54	284308	19.0
	"Louisiana"	"22"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	31	318091	9.7
	"Louisiana"	"22"	"2009"	"2009"	"15-24 years"	"15-24"	"Female"	"F"	14	330658	Unreliable
	"Louisiana"	"22"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	157	335353	46.8
	"Louisiana"	"22"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	20	306914	6.5
	"Louisiana"	"22"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	105	306593	34.2
	"Louisiana"	"22"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	16	287409	Unreliable
	"Louisiana"	"22"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	61	280737	21.7
	"Louisiana"	"22"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	33	319795	10.3
	"Louisiana"	"22"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	15	250776	Unreliable
	"Louisiana"	"22"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	142	335037	42.4
	"Louisiana"	"22"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	19	313387	Unreliable
	"Louisiana"	"22"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	118	315046	37.5
	"Louisiana"	"22"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	17	284897	Unreliable
	"Louisiana"	"22"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	54	279702	19.3
	"Louisiana"	"22"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	29	320259	9.1
